priority,doc_type,doc_id,permit_num,code,cost,sqft,issue_date,name,description
4,other_pdf,2900782,17-11954-NEWC,NEWC,234319,0,2017-11-06T12:05:57,17-11954-NEWC.pdf,Install a trash compactor pad and ramp at zoo as per plans.  no electrical and no mechanical and no plumbing work.
4,other_pdf,3103104,17-11954-NEWC,NEWC,234319,0,2017-11-06T12:05:57,Building Permit.pdf,Install a trash compactor pad and ramp at zoo as per plans.  no electrical and no mechanical and no plumbing work.
4,other_pdf,3201857,17-11954-NEWC,NEWC,234319,0,2017-11-06T12:05:57,20180116_Compactor Ramp_exception request.pdf,Install a trash compactor pad and ramp at zoo as per plans.  no electrical and no mechanical and no plumbing work.
4,other_pdf,3201858,17-11954-NEWC,NEWC,234319,0,2017-11-06T12:05:57,20180116_Compactor Ramp_exception reques (ref. rail height)t.pdf,Install a trash compactor pad and ramp at zoo as per plans.  no electrical and no mechanical and no plumbing work.
4,other_pdf,3246231,17-11954-NEWC,NEWC,234319,0,2017-11-06T12:05:57,Certificate of Occupancy.pdf,Install a trash compactor pad and ramp at zoo as per plans.  no electrical and no mechanical and no plumbing work.
4,other_pdf,2793328,17-13962-NEWC,NEWC,600000,0,,3555 Behrman Pl - benchmark calculation.pdf,"Construct a 3,200 square foot office building as per plans."
4,other_pdf,2856902,17-13962-NEWC,NEWC,600000,0,,17-13962-NEWC.pdf,"Construct a 3,200 square foot office building as per plans."
4,other_pdf,2856130,17-13996-NEWC,NEWC,1,0,2017-08-14T10:06:46,17-13996-NEWC.pdf,"Relocate one and install one temporary modular classroom buildings as per plans. (Note: This is Phase I of a two-phase project at this address. For Phase II, ref. permit #17-16567)"
4,other_pdf,2965986,17-13996-NEWC,NEWC,1,0,2017-08-14T10:06:46,6 Fortress Rd-Benchmark.pdf,"Relocate one and install one temporary modular classroom buildings as per plans. (Note: This is Phase I of a two-phase project at this address. For Phase II, ref. permit #17-16567)"
4,other_pdf,2973422,17-13996-NEWC,NEWC,1,0,2017-08-14T10:06:46,Building Permit.pdf,"Relocate one and install one temporary modular classroom buildings as per plans. (Note: This is Phase I of a two-phase project at this address. For Phase II, ref. permit #17-16567)"
4,other_pdf,2986638,17-13996-NEWC,NEWC,1,0,2017-08-14T10:06:46,Certificate of Occupancy.pdf,"Relocate one and install one temporary modular classroom buildings as per plans. (Note: This is Phase I of a two-phase project at this address. For Phase II, ref. permit #17-16567)"
4,other_pdf,2795253,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818Royal.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,2856904,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,17-14282-RNVS.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4122063,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,Updated Benchmark Certificate.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4125282,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,Building Permit.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4217930,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,CCE09202019.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4668341,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818 Royal and footing and 17-14282-Rnvs and cm 10-14-2020.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4758647,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818 Royal and final build and 17-14282-rnvs and cm 12-31-2020.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4758648,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818_Royal-bld Final-12_31_2020-17-14282-rnvs-C_M.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4758667,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,TCO_Signed.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4758722,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818_Royal-bld Final-12_31_2020-17-14282-rnvs-C_M.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,4758723,17-14282-RNVS,RNVS,410584,0,2019-08-02T12:43:10,818 Royal and final build and 17-14282-rnvs and cm 12-31-2020.pdf,"Raise the existing raised main floor of the structure up 2'-6"".  Install new exterior finishes to match existing. All as per plans.

No occupancy."
4,other_pdf,2809159,17-15269-NEWC,NEWC,891542,0,2017-09-13T15:01:32,Landscape CDs-Regions-Gentilly Branch-05.01.2017.pdf,Construct a drive-thru facility to the existing bank branch as per plans and Ord # .
4,other_pdf,2858138,17-15269-NEWC,NEWC,891542,0,2017-09-13T15:01:32,17-15269-NEWC.pdf,Construct a drive-thru facility to the existing bank branch as per plans and Ord # .
4,other_pdf,2941470,17-15269-NEWC,NEWC,891542,0,2017-09-13T15:01:32,3836 Elysian Fields Ave - benchmark calculation.pdf,Construct a drive-thru facility to the existing bank branch as per plans and Ord # .
4,other_pdf,3210062,17-15269-NEWC,NEWC,891542,0,2017-09-13T15:01:32,PAF.pdf,Construct a drive-thru facility to the existing bank branch as per plans and Ord # .
4,other_pdf,2807849,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,3601 Conti St app w- estimate.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2821192,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,FOUND.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2907949,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,17-15346-NEWC.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2936649,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,23153.01 - Test Pile Program Report.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2936653,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,Orleans Parish Benchmark Cert PARKING GARAGE 4_Stamped Signed.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2936655,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,SFM Bldg 4 AR-17-011080-CautionaryCodes-071920170206.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2936656,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,SFM Release Bldg 4 AR-17-011080-071920170206.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2936657,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,Stormwater Management.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2938479,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,170321191951_0001.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2941102,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,DPW.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2941193,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,3601 Conti S - benchmark calculation.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2946951,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,170321191951_0001.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2956844,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,Building Permit.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,3870235,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,90-Day Temp Power at Mid City.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,3871795,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,doc02002420190318141545.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,4296309,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,3601 Conti St_Building 4_Parking Garage FEMA.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,4296311,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,3601 Conti St_Building 4_Parking Garage FEMA.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,4296314,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,Osborne Edwards Pile affidavit.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,4299861,17-15346-NEWC,NEWC,3181281,110861,2017-08-02T10:52:45,Certificate of Occupancy.pdf,"Construct a 101,861 sq ft four story parking garage for a multi family project as per plans. BUILDING 4"
4,other_pdf,2828207,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,app and Bnchmark.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,2928826,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,17-17149-NEWC.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3018376,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,SFM released report.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3022691,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,Building Permit.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3029485,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,1383 85 ST BERNARD BENCHMARK.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3640288,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,1383 St Bernard Ave-Piling Report.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3640308,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,1383 St Bernard Av-Benchmark.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3647011,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,1383_St._Bernard-Final-10_01_2018-17-17149-_NEWC-C_B.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3647012,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,1383 St Bernard bldg final 10-1-18 permit 17-17149 newc CB.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3668523,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,Temporary Certificate of Occupancy.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3706174,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,Certificate of Occupancy.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,3706180,17-17149-NEWC,NEWC,164795,2740,2017-09-15T12:29:23,Certificate of Occupancy.pdf,Construct 2-story mixed use building as per plans: ground floor -1000 sq ft  commercial space (separate permit required for build-out); 2nd floor - 2 dwelling units
4,other_pdf,2867014,17-17965-NEWC,NEWC,443500,0,2017-06-09T08:30:26,Resthaven piles.pdf,"Construct 1344 sq ft addition to existing mausoleum at existing cemetary as per plans. No electrical, mechanical, or plumbing."
4,other_pdf,2867218,17-17965-NEWC,NEWC,443500,0,2017-06-09T08:30:26,Building Permit.pdf,"Construct 1344 sq ft addition to existing mausoleum at existing cemetary as per plans. No electrical, mechanical, or plumbing."
4,other_pdf,3280748,17-17965-NEWC,NEWC,443500,0,2017-06-09T08:30:26,Certificate of Occupancy.pdf,"Construct 1344 sq ft addition to existing mausoleum at existing cemetary as per plans. No electrical, mechanical, or plumbing."
4,other_pdf,2907945,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,17-18238-NEWC.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,2926322,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,17-18238-NEWC_175805085848.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3107514,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,16088_BFE ELEV_20171107.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3185955,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,Building Permit.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3780768,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,SWMP- O and M Agreement.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3780770,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,SWMP-Oshner Recorded Bond.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3811052,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,PR-19-004865-5FA-18-006485 - Feb 8 2019 445PM-020820190449.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3812605,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,SW054-17 SWMP Landscape Cert.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3812606,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,SW054-17- SWMP Engineers Cert.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3813506,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,N18-006 Infiltration test.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3816639,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,PKWY Approved 6 NOV 2017 - 1532 Robert E Lee - Sheet L1.00.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
4,other_pdf,3816640,17-18238-NEWC,NEWC,15092831,0,2018-01-05T16:34:08,PKWY Approved 6 NOV 2017 - 1532 Robert E Lee - Sheet L3.00.pdf,"Construct 3-story office building as per plans.  (see files under 17-21714)

Stormwater Bond and all CPC/Stormwater inspections and approvals must be complete prior to any release of occupancy."
